ID,Resolution,WSI,Node,Class,Image_path,Label
18844,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=4667_y=20515_w=3223_h=2172/patch_24.jpg,0
18839,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=4667_y=20515_w=3223_h=2172/patch_22.jpg,0
18617,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=2491_y=17968_w=3223_h=2172/patch_16.jpg,0
18611,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=2491_y=17968_w=3223_h=2172/patch_74.jpg,0
18941,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=3557_y=31535_w=3223_h=2172/patch_41.jpg,0
18633,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=2491_y=17968_w=3223_h=2172/patch_5.jpg,0
18840,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=4667_y=20515_w=3223_h=2172/patch_33.jpg,0
18812,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=4667_y=20515_w=3223_h=2172/patch_29.jpg,0
18863,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=3557_y=31535_w=3223_h=2172/patch_62.jpg,0
18719,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=1520_y=34730_w=3223_h=2172/patch_42.jpg,0
18828,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=4667_y=20515_w=3223_h=2172/patch_30.jpg,0
18694,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=1520_y=34730_w=3223_h=2172/patch_44.jpg,0
18820,10x,N017355-17.18-2022-03-12_22_25_40,N017355-17.18-2022-03-12_22_25_40-node-2,ffpe_normal,CRC-LN_patch_use/normal-10X/N017355-17.18-2022-03-12_22_25_40/node-2/x=4667_y=20515_w=3223_h=2172/patch_23.jpg,0
