ID,Center,Resolution,WSI,Node,Class,Image_path,Label
600,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_38.jpg,0
601,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_31.jpg,0
603,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_6.jpg,0
604,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_8.jpg,0
605,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_15.jpg,0
606,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_26.jpg,0
607,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_28.jpg,0
609,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_44.jpg,0
610,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_1.jpg,0
612,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_36.jpg,0
614,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_12.jpg,0
615,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_17.jpg,0
616,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_25.jpg,0
617,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_21.jpg,0
619,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_16.jpg,0
620,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_34.jpg,0
621,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_18.jpg,0
622,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_29.jpg,0
623,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_42.jpg,0
624,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_27.jpg,0
625,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_13.jpg,0
626,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_23.jpg,0
627,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_14.jpg,0
628,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_5.jpg,0
629,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_20.jpg,0
630,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_30.jpg,0
631,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_39.jpg,0
632,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_35.jpg,0
634,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_19.jpg,0
636,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_22.jpg,0
638,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_43.jpg,0
639,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_24.jpg,0
640,nandafuyi,10x,5-1332190-10X,5-1332190-10X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/10x/5-1332190-10X/patch_41.jpg,0
